['2018-10-28 23:48:20+00:00'],['لاوالله لا نستطيع بدأنا ندافع ثم هاجمنا وسنستمر ( القوه القوه لابارك الله بالضعف ) ولدينا كذلك نهضة بلد وبناء لا يمكن ان يتوقف امامنا 5 سنوات فقط لنصدق كلمات سيدي العضيد ونغير وجه #السعودية_العظمى لذلك اجازتنا بعد 5 سنوات من الان #برشلونه_ريال_مدريد #اغلاق_قناه_الفتنه_الجزيره_12'],['GreatSaudiArabi']
['2018-10-28 23:48:14+00:00'],['الاخوه اللي بتشجع برشلونه هو احنا حفلنا عليكوا كدا لما كسبناكم في السوبر رايح جاي في إيه بجد يعني..'],['MahmoudHemeda14']
['2018-10-28 23:48:01+00:00'],['أخبار نادي برشلونة: هل يستحق لوبيتيجي الإقالة من ريال مدريد؟ فالفيردي يُجيب المزيد من التفاصيل: http://90kora.com/news/721272'],['buzzkoranews']
['2018-10-28 23:47:41+00:00'],['برشلونة بعد ليونيل ميسي https://barcelonabelarabi.info/%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d8%a8%d8%b9%d8%af-%d9%84%d9%8a%d9%88%d9%86%d9%8a%d9%84-%d9%85%d9%8a%d8%b3%d9%8a/ …pic.twitter.com/IwAoZAcKX2'],['asdaalwatan']
['2018-10-28 23:47:38+00:00'],['و قعد يقولك ريمونتادا و بتاع يا عم هم عارفين يمسكوا نفسهم علشان يعملوا ريمونتادا #الكلاسيكو #ElClásico #ForçaBarça #برشلونة_ريال_مدريد'],['hobaaa_magdy']
['2018-10-28 23:47:34+00:00'],['شاهد ردة فعل الإعلام و نجوم كرة القدم على تصديات حارس برشلونة تير شتيغن الرائعة أمام إشبيلية https://barcelonabelarabi.info/%d8%b4%d8%a7%d9%87%d8%af-%d8%b1%d8%af%d8%a9-%d9%81%d8%b9%d9%84-%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85-%d9%88-%d9%86%d8%ac%d9%88%d9%85-%d9%83%d8%b1%d8%a9-%d8%a7%d9%84%d9%82%d8%af%d9%85-%d8%b9%d9%84/ …pic.twitter.com/cpW4Y5LUUo'],['asdaalwatan']
['2018-10-28 23:47:22+00:00'],['#برشلونه_ريال_مدريد . فيه بنت هينا بتاق تلعب فيفا ؟ تكلمني يلا حبيباتي ون قيم .'],['ms_juj']
['2018-10-28 23:47:07+00:00'],['#برشلونه_ريال_مدريد كاسيميرو :المدرب أمرني بإيقاف ميسي وهذا ماجعلني قريب جدا من المدرجات في هذه المباراة ولكن فجأة ظهر ذاك الثور سواريز وفعل أشياء جميلة براموس pic.twitter.com/6xgcrggLH4'],['Hassan_oS9']
['2018-10-28 23:47:00+00:00'],['ملخص مباراه برشلونة وجيرونا 6-1 – تألق ميسي وهدف كوتينيو العالمي – الدوري الاسباني https://barcelonabelarabi.info/%d9%85%d9%84%d8%ae%d8%b5-%d9%85%d8%a8%d8%a7%d8%b1%d8%a7%d9%87-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d9%88%d8%ac%d9%8a%d8%b1%d9%88%d9%86%d8%a7-6-1-%d8%aa%d8%a3%d9%84%d9%82-%d9%85%d9%8a%d8%b3/ …pic.twitter.com/EbGTVrJtLk'],['asdaalwatan']
['2018-10-28 23:46:40+00:00'],['ملخص مباراه برشلونة وريال بيتيس 5-0 – مباراه مجنونة – تألق ميسي – الدوري الاسباني https://barcelonabelarabi.info/%d9%85%d9%84%d8%ae%d8%b5-%d9%85%d8%a8%d8%a7%d8%b1%d8%a7%d9%87-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d9%88%d8%b1%d9%8a%d8%a7%d9%84-%d8%a8%d9%8a%d8%aa%d9%8a%d8%b3-5-0-%d9%85%d8%a8%d8%a7%d8%b1/ …pic.twitter.com/YtDBca11A2'],['asdaalwatan']
['2018-10-28 23:46:35+00:00'],|['وقائـع المؤتمـر الصحفـي لبرشلونـة قبـل مواجهـة ريـال مدريد فـي كلاسيكو الارض || برشلونة و ريال مدريد https://barcelonabelarabi.info/%d9%88%d9%82%d8%a7%d8%a6%d9%80%d8%b9-%d8%a7%d9%84%d9%85%d8%a4%d8%aa%d9%85%d9%80%d8%b1-%d8%a7%d9%84%d8%b5%d8%ad%d9%81%d9%80%d9%8a-%d9%84%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d9%80%d8%a9-%d9%82%d8%a8-2/ …pic.twitter.com/5BjTKDQi7N']|,['asdaalwatan']
['2018-10-28 23:46:17+00:00'],['تربيه برشلونة'],['HAMEEDO1122']
['2018-10-28 23:46:00+00:00'],['ملخص خماسية برشلونة ضد ريال مدريد 5-1 هاتــريك سواريز جنون عصام الشوالي【شاشة كاملة HD】 https://barcelonabelarabi.info/%d9%85%d9%84%d8%ae%d8%b5-%d8%ae%d9%85%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d8%b6%d8%af-%d8%b1%d9%8a%d8%a7%d9%84-%d9%85%d8%af%d8%b1%d9%8a%d8%af-5-1-%d9%87%d8%a7%d8%aa/ …pic.twitter.com/knIrInTBFB'],['asdaalwatan']
['2018-10-28 23:45:58+00:00'],['ياطفل برشلونه ، ذباتك مكرره .. ؟ يعني بتقنعني الأفضل بالاهداف وإلا باللألقاب ماعرفنا لكم ! كل بطولات برشلونه كأس الملك هههههـ ضيف عليها (5) كورات ذهبية تحت الجزمة #CR7pic.twitter.com/AISIVxgv2Z'],['RP7CR7']
['2018-10-28 23:45:56+00:00'],['التشكيلة المتوقعة لمباراة برشلونة امام إنتر ميلان بدوري الأبطال // اللاعب الذي يُعوض ميسي https://barcelonabelarabi.info/%d8%a7%d9%84%d8%aa%d8%b4%d9%83%d9%8a%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d9%88%d9%82%d8%b9%d8%a9-%d9%84%d9%85%d8%a8%d8%a7%d8%b1%d8%a7%d8%a9-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d8%a7%d9%85/ …pic.twitter.com/pGMWOGbPdW'],['asdaalwatan']
['2018-10-28 23:45:55+00:00'],['برشلونة لنخاع'],['EAlshams']
['2018-10-28 23:45:52+00:00'],['كيف سيذكر التاريخ فوز برشلونة الكاسح على ريال مدريد ؟ https://ift.tt/2Sqb9uv pic.twitter.com/JEStkpjNhN'],['yassinecool2']
['2018-10-28 23:45:47+00:00'],['للنوم بعد متعة اليوم من الكتلان #برشلونه_ريال_مدريد'],['i6_9l']
['2018-10-28 23:45:39+00:00'],['ملخص اهداف مباراة برشلونة وريال مدريد 5-1 مباراة ممتعة جنون الشوالي ودراجي الشوط الاول https://barcelonabelarabi.info/%d9%85%d9%84%d8%ae%d8%b5-%d8%a7%d9%87%d8%af%d8%a7%d9%81-%d9%85%d8%a8%d8%a7%d8%b1%d8%a7%d8%a9-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d9%88%d8%b1%d9%8a%d8%a7%d9%84-%d9%85%d8%af%d8%b1%d9%8a%d8%af-5/ …pic.twitter.com/9O0AQp5AvN'],['asdaalwatan']
['2018-10-28 23:45:31+00:00'],['غاب رونالدو فظهرت برشلونه . مبروك يامصعب .'],['aaeettaa']
['2018-10-28 23:45:28+00:00'],['الان جماهير برشلونة راح تستلم جماهير ريال مدريد طقطقة لـ فترة الله أعلم كم تبقى من بعد 4 - 0 بدون ميسي الان صارت 5 - 1 بدون ميسي الله يعينكم #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرض'],['mahra6791']
['2018-10-28 23:45:27+00:00'],['بس و الله حتى بعد غياب ميسي و كريستيانو رونالدو عن الكلاسيكو ما زال في حماس و كان كلاسيكو رائع #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرض'],['mahra6791']
['2018-10-28 23:45:27+00:00'],['أداء رائع و مذهل لـ برشلونة حتى مع غياب ميسي لازم يعملوا الكثير لـ ريال مدريد حتى يعودوا كما كانوا قبل رحيل المدرب زيدان و رحيل كريستيانو رونالدو لانه من بعد رحيلهم و هوية الفريق ضائعة #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرض'],['mahra6791']
['2018-10-28 23:45:25+00:00'],['نهاية المباراة : برشلونة 5 - 1 ريال مدريد مبروووووك لـ برشلونة و عشاق برشلونة الفوز في المباراة و هاردلك لـ ريال مدريد #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرضpic.twitter.com/VdB0abMsMo'],['mahra6791']
['2018-10-28 23:45:21+00:00'],['الكينغ و المحارب ارتورو فيدال يسجل أول هدف له مع برشلونة في الكلاسيكو و هو لسى ما كمل 3 دقائق على دخوله كـ بديل يستاهل لاعبنا و ولدنا السابق #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرض'],['mahra6791']
['2018-10-28 23:45:21+00:00'],['قوووووووووول خامس لـ برشلونة من ارتورو فيدال و اسيست من عثمان ديمبيلي بـ الدقيقة 87 رأسية رائعة من الكينغ و المحارب فيدال و يسجل أول هدف له مع برشلونة في الكلاسيكو #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرض'],['mahra6791']
['2018-10-28 23:45:19+00:00'],['هاتريك من لويس سواريز و أمام ريال مدريد مو معقول يا سواريز وين جماهير برشلونة اللي تقول عنه فاشل و ما منه فائدة و تكملة عدد هذا هو سواريز شالكم و رفعكم في المباراة في غياب ميسي #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرض'],['mahra6791']
['2018-10-28 23:45:17+00:00'],['قوووووووووول رابع لـ برشلونة من سواريز و اسيست من سيرجي روبيرتو بـ الدقيقة 83 خطأ من راموس و افتكها سيرجيو روبيرتو و انفراد لـ لويس سواريز أمام كورتوا و سجل الهاتريك #برشلونة_ريال_مدريد #ريال_مدريد_برشلونة #الكلاسيكو #ElClasico #كلاسيكو_العالم #كلاسيكو_الأرض'],['mahra6791']
['2018-10-28 23:45:15+00:00'],['المدفع : برشلونة و انتر – ليفربول و النجم الأحمر – اخر الزمر طيط https://barcelonabelarabi.info/%d8%a7%d9%84%d9%85%d8%af%d9%81%d8%b9-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d9%88-%d8%a7%d9%86%d8%aa%d8%b1-%d9%84%d9%8a%d9%81%d8%b1%d8%a8%d9%88%d9%84-%d9%88-%d8%a7%d9%84%d9%86%d8%ac%d9%85/ …pic.twitter.com/5Q4cr9WHzP'],['asdaalwatan']
['2018-10-28 23:45:13+00:00'],['#أسرة_شي_إن #تويته_عن_طقس_مدينتك #افضل_سناب_t #الاهلي_وفاق_سطيف #الدريس_يسيء_لمغردي_الوطن #برشلونه_ريال_مدريد #انعش_قلبك_بالذكر #الدريس_يسيء_لمغردي_الوووطن #السعودية #متعصب_هلالي_يقود_المسابقات #الديربي_الحايلي #امطار_المدينه #امطار_الرياض #أمطار_الرياض #اغلاق_قناه_الفتنه_الجزيرهpic.twitter.com/aoQ92tVq2G'],['SweeTana1616']
['2018-10-28 23:45:12+00:00'],['فعلها بيكيه... مرة أخرى.. #برشلونه_ريال_مدريدpic.twitter.com/p8cVbIH5yM'],['m_alkhameri11']
['2018-10-28 23:45:07+00:00'],|['تحليل مباراة برشلونة وانتر ميلان .. ما بعد ميسى || فى الشبكة https://barcelonabelarabi.info/%d8%aa%d8%ad%d9%84%d9%8a%d9%84-%d9%85%d8%a8%d8%a7%d8%b1%d8%a7%d8%a9-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d9%88%d8%a7%d9%86%d8%aa%d8%b1-%d9%85%d9%8a%d9%84%d8%a7%d9%86-%d9%85%d8%a7-%d8%a8/ …pic.twitter.com/D2U3ajqf0x']|,['asdaalwatan']
['2018-10-28 23:45:07+00:00'],['#برشلونه_ريال_مدريد دعوة مظلومpic.twitter.com/aJKXacrz4T'],['abolezzam']
['2018-10-28 23:45:05+00:00'],['اجمل شي في ناس برشلونه انو حتي فوزهم رابطنو بي فرضيه غياب ميسي يعني عارفين حالهم بعد اعتزال الراجل بي سنوات ، كم انت كبير ياضكر #ليو ميسي'],['KhalidAliYou']
['2018-10-28 23:45:05+00:00'],['ناقد رياضي: هزيمة #ريال_مدريد من #برشلونة كارثة.. ولا يمكن الاعتماد على بنزيمة التفاصيل .. https://goo.gl/WkvqoA @baladtv @HHathout #الماتش #صدى_البلد #أمير_عبد_الحميد_في_الماتش'],['baladtv']
['2018-10-28 23:45:05+00:00'],['امام برشلونه تسقط انت وتاريخك'],['Naif__FC']
['2018-10-28 23:45:03+00:00'],['كانت اول عشر جولات والله لو انه وش ماغير شيء.. ووقتها برشلونة كلها متنشنه عليه بعد ماحرمهم برنابيو.. العبرة فيما بعد ميسي عذبه كثيرا... لكنه قلص فوارق كبيييييييرة بين الفريقين.. ارجع لاخر مباراتين كلاسيكو لبيب اللي كلها بكامب نو وبتعرف شغل المو هناك صح'],['BaderM_']
['2018-10-28 23:44:58+00:00'],['ناقد رياضي: هزيمة ريال مدريد من برشلونة كارثة.. ولا يمكن الاعتماد على بنزيمة https://goo.gl/WkvqoA #الماتش @HHathout @baladtv'],['baladtv']
