Date	Tweet	Username
['2018-10-28 23:11:57+00:00	انتاا بتهزر ولا اي اناا بتتكلم ع ميسي هداف الكلاسيكو اللي ممرجح ريال مدريد بقاله سنين اللي من اكتر فرق جاب فيهم اجوان كانت ريال مدريد ؟؟؟؟؟؟؟؟	['A7med_omar_11']
['2018-10-28 23:11:57+00:00	تتتتت#برشلونه_ريال_مدريد	['Andro86665241']
['2018-10-28 23:11:57+00:00	سبورت هاتريك لويس سواريز في مرمي ريال مدريد هو اهداء الي اطفاله الثلاثه ... لاوتي، ديلفينا وبنجامين. اضاف المهاجم الاوروغواياني 159 هدفا مع البارسا بعد ثلاثيته في الكلاسيكو. 	['BarcaArabNet']
['2018-10-28 23:11:57+00:00	في الاوقات السيءه قبل الاوقات السعيده ..ريال مدريد داءما وابدا #هلا_مدريد	['eashraf605']
['2018-10-28 23:11:57+00:00	اعجبني فيديو @YouTube علي 	['mohammmedprince']
['2018-10-28 23:11:57+00:00	يوم ما ال NBA تقرر تعمل ماتش بدري تخلي فيه الواريورز طرف يعني اخلص من الكلاسيكو اخبط في كيري و دورانت 	['M_Shafeii']
['2018-10-28 23:11:57+00:00	ماركا: لوبيتيجي ودع لاعبي ريال مدريد في غرفه خلع الملابس 	['yalla7ml']
['2018-10-28 23:11:57+00:00	عاش من شافك بتتكلم عن برشلونه دلوقتي محدش سمع صوتك من زمان مبروك عليكو 3 بونت يا عم	['Hussain27804236']
['2018-10-28 23:11:57+00:00	انا جدا مفتون ب دكه برشلونه. في الكلاسيكو شفنا كيف نزل ديمبلي وفيدال وصنع الفارق كل منهم هذي ميزه لمن يكون عندك دكه	['iadelq']
['2018-10-28 23:11:57+00:00	مدريدي امه بتصحيه وبتقوله اصحي يابني الساعه بقت سته قالها ايه دا هما لسا بيجيبوا اجوان !! #ريال_مدريد_برشلونه @modestboy27	['bayoo220']
['2018-10-28 23:11:57+00:00	اتفرج ع برشلونه وليفربول احسن ههههه	['asmaaismail402']
['2018-10-28 23:11:57+00:00	تلك الحسره علي وجوههم لم تكن الاولي ، ولن تكون الاخيره ، داءما ماكانت روءس المدريديين تحت احذيه لاعبي برشلونه	['totobarg95']
['2018-10-28 23:11:57+00:00	يليت لو بكره الكلاسيكو عشان تنعاد المتعه	['mi89_i']
['2018-10-28 23:11:57+00:00	بقالنا 3 مواسم مره 4 ومره 3 ومره 5 الواحد زهق #الكلاسيكو #ElClásico #ForçaBarça #برشلونه_ريال_مدريد	['hobaaa_magdy']
['2018-10-28 23:11:57+00:00	الليله غير... برشلونه يكتسح في الكلاسيكو والاهلي الملكي يقدم سيمفونيه فخمه بشبابه الواعد وفي ملعب النار المخيف داءما الراقي لا يحسن الكلام والرد الا فوق المستطيل الاخضر ورحم الله القاءل :اذا فاز الاهلي تنام الارض مبسوطه	['wabumelha']
['2018-10-28 23:11:57+00:00	|مباراه #برشلونه و #ريال_مدريد في الجوله العاشره من #الدوري_الاسباني تشهد تسجيل 6 اهداف من توقيع 5 لاعبين من قاره امريكا الجنوبيه #برشلونه_ريال_مدريد #الكلاسيكو #ElClasico #عينك_علي_الرياضه التفاصيل || 	['alain_4u_sport']
['2018-10-28 23:11:57+00:00	النني جاب جون في برشلونه فيروز احسن لاعب في الهخه بتاعتكم تقريبا معملتهاش	['amrov21']
['2018-10-28 23:11:57+00:00	والله اتمنيتك تكون المعلق علي الكلاسيكو افضل معلق عربي	['Ramiram95984419']
['2018-10-28 23:11:57+00:00	هل تعلم ان اليد الواحده لاتصفق ولكنها توضح نتيجه الكلاسيكو	['salim58070147']
['2018-10-28 23:11:57+00:00	|برشلونه يسحق ريال مدريد 	 ويدق المسمار الأخير في نعش لوبيتيجي – في الملعب https://kora-sa.com/2018/10/29/%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d9%8a%d8%b3%d8%ad%d9%82-%d8%b1%d9%8a%d8%a7%d9%84-%d9%85%d8%af%d8%b1%d9%8a%d8%af-%d9%88%d9%8a%d8%af%d9%82-%d8%a7%d9%84%d9%85%d8%b3%d9%85%d8%a7%d8%b1-%d8%a7/20664/ …pic.twitter.com/bZVdLGNb0H']|
['2018-10-28 23:11:57+00:00	اتفق معك تخيل من بعد ما خلص الكلاسيكو الي قبل شوي و المطر مستمر	['Hussain_Cp5']
['2018-10-28 23:11:57+00:00	انا مالي خص في الكلاسيكو .. خلني مع اليونايتد وبس ...	['salmanooo11']
['2018-10-28 23:11:57+00:00	سءال للاخوان البرشلونيين هل الحفله الي الان مستمره ؟ #برشلونه	['engabdulllllah']
['2018-10-28 23:11:57+00:00	اعاده الكلاسيكو التاريخي للبارسا (5-1) الان للي حاب يتفرج #برشلونه_ريال_مدريد	['fcbarcelona_200']
['2018-10-28 23:11:57+00:00	مو مشكله برشلونه اذا فريقك سيء تري برشلونه عنده اصابات شلون مو الفريق الصعب ؟	['JauntyFCB']
['2018-10-28 23:11:57+00:00	اللي ما يعرف لكره القدم يشجع ريال مدريد او برشلونه	['Saudkuwaiti']
['2018-10-28 23:11:57+00:00	تيفو برشلونه من مختلف الزوايا قبل بدء الكلاسيكو : 	['ivrk91']
['2018-10-28 23:11:57+00:00	ملخص مباراه برشلونه وريال بيتيس 5-0 – مباراه مجنونه – تالق ميسي – الدوري الاسباني 	['asdaalwatan']
['2018-10-28 23:11:57+00:00	بليفربول كانو عاطينو كامل الحريه بالتحرك وين مابدو يلعب عكس برشلونه حاليا وفوق هالشي يوم ماغاب ميسي وكان يقدر يتحرك مثل مابدو دخلولو رافينيها ورجعت انحجزت حريتو	['barca_8A']
['2018-10-28 23:11:57+00:00	من زمان ساقط ريال مدريد	['Odaaiz']
['2018-10-28 23:11:57+00:00	تلاقي الدنيا كلها مقلوبه علي الكلاسيكو و روما ضد نابولي و ماتشات كل الدوريات الاوروبيه و انت لوحدك في جانب بسيط صافي بتحاول تشوف كل لحظه قدرت تتصور لفوز الزمالك ببطوله افريقيا لليد ،،، الزمالك اولا و اخيرا و كل شء احنا ملوك اليد في مصر	['3wady14']
['2018-10-28 23:11:57+00:00	راه مسخوط عزيز عليه يشوف ريال مدريد خاسرين	['Teacher1wydadi']
['2018-10-28 23:11:57+00:00	@realmadridarab #الكلاسيكو #ElClásico #ForçaBarça #برشلونه_ريال_مدريد 	['hobaaa_magdy']
['2018-10-28 23:11:57+00:00	اضفت فيديو الي قاءمه تشغيل @YouTube علي 	['JsjSports']
['2018-10-28 23:11:57+00:00	#برشلونه_ريال_مدريد راموس يجيد الدفاع في حاله عدم وجود الكوره!!	['EslamsaadEs']
['2018-10-28 23:11:57+00:00	#خالد_العبدالله #افضل_سناب_t #بايع_التمر #امطار_الرياض #برشلونه_ريال_مدريد #الدريس_يسيء_لمغردي_الوطن #دخنه #الاهلي_وفاق_سطيف #ElClasico #متعصب_هلالي_يقود_المسابقات #هلا_بالشتاء_هلابه #هاشتاق	['Accounts_ksa']
['2018-10-28 23:11:57+00:00	روبيرتو: ما قدمناه في الكلاسيكو هو امنيه مشجعي البارسا 	['OleehSport']
['2018-10-28 23:11:57+00:00	نروح نبقي نسمع الملخص بتاع الكلاسيكو علي رواقه بصوت كل معلقين العالم	['M7md3bdalla96']
['2018-10-28 23:11:57+00:00	من شويه دخلت مطعم اجيب اكل لابويا لقيت واحد صاحبي متجوز قاعد مع واحده غير مراته وقبل ما اتكلم شاور لصاحب المحل وقاله حساب الباشا عندي الحمد لله حب الناس نعمه #كلام_نواعم #تيم_المشاغبين_وفولورز_للصبح #في_الكلاسيكو	['a7medfoox']
['2018-10-28 23:11:57+00:00	زيدان راح والريال لابد من ان يستمر في التقدم برشلونه راح منه غوارديولا انريكيه وجاء فالفيردي وفازو كلهم بالدوري مشكله الريال ليست من المدرب بل هي اداريه لابد من تجديد الفريق من المهاجم للاجنحه لقلوب الدفاع حتي راموس لابد من البديل له وقت الكابتن انتهي	['realandnaqi']
['2018-10-28 23:11:57+00:00	تعرفو شغله احنا صار عنا اشي اسمه ذاكره السمك اذا سمعتو بيها قبل ... يعني النا يومين بنخابط بالبوستات علي شهداءنا بالبحر الميت واول حدث رياضي مثل الكلاسيكو جابنا بالارض ونسينا كل شي صار وانا بتكلم عن نفسي... 	['AbooDAlHowarI']
['2018-10-28 23:11:57+00:00	وضع البرشلوني بكره في الدوام #برشلونه_ريال_مدريد 	['3J_cule']
['2018-10-28 23:11:57+00:00	في لاعبين كثير نالوا المدح والتمجيد بعد مباراه الكلاسيكو الا ارثور ما اعطوه حقه .. متخيلين ان لاعب صغير يقود وسط برشلونه في الكلاسيكو بهذي الجراه وهو اول مره يلعب القمه !! والله محسودين عليه	['sir_hassan10']
['2018-10-28 23:11:57+00:00	اليووووم الكلاسيكو لحد يلومني العالم كله يصيح مش بس اني	['yafayah']
['2018-10-28 23:11:57+00:00	متي رح تنزل حلقه الكلاسيكو ؟؟	['Hesoka001']
['2018-10-28 23:11:57+00:00	من افشخ الحاجات الل اتبعتتلي بعد الماتش #برشلونه_ريال_مدريد 	['M_Jenes18']
['2018-10-28 23:11:57+00:00	خرجت من الخدمه مع 15، جاي فرحان عنتفرج فالارسنال فالدار، موراه الكلاسيكو...اليونايتد و نكملوها بمارسيليا، ولكن ولاد ديلكلب ديال تصالات قطعو نت(مشكل فالخط) ، و مكين معامن دوي الحد هذا، خرج بحال الناس قلب علي بلاصتك فالقهوه.	['ma3andimangol']
['2018-10-28 23:11:57+00:00	برشلونه ع طول كسبان اماا الريال بقاله 7 ماتشات كسب 1 واتعادل1 وخسر 5	['A7med_omar_11']
['2018-10-28 23:11:57+00:00	من قلب #الكلاسيكو 28/10/2018 	['EnasMusa88']
['2018-10-28 23:11:57+00:00	مباراه ممتعه قدمها #البارشا رغم انخفاض مستوي الفريق بالشوط الثاني الا ان #البارشا عاد وبقوه ليظفر بالنتيجه الكبيره والنقاط الثلاث هارد لك للريال الكبير .. #برشلونه_ريال_مدريد 	['a1b2d6']
['2018-10-28 23:11:57+00:00	اليوم كعادته في الكلاسيكو قدم راكي مباراه عظيمه : تمريرات راكي كانت مءثره جدا وتسببت في اهداف كهدف كوتينهو راكي علي المستوي البدني بذل مجهود كبير وكان من اكثر من ركض ان لم يكن الاكثر راكي احتوي خطوره مودريتش وكروس وتسبب في افساد الكثير من هجمات الريال انطلاقات راكي كانت جيده 	['mbapee10']
['2018-10-28 23:11:57+00:00	شفت الكلاسيكو والله الريال كان بيرجع للمباراه بس مدربهم باعها بزق	['49_azzz']
['2018-10-28 23:11:57+00:00		['a9ssawi']
['2018-10-28 23:11:57+00:00	ترتيب الدوري الاسباني بعد الكلاسيكو - برشلونه يواصل تصدره للدوري الاسباني برصيد 21 نقطه، بينما ريال مدريد في المركز التاسع برصيد 14 نقطه! 	['RMA707RMA404']
['2018-10-28 23:11:57+00:00	نهايه لقاء #الكلاسيكو! #باريس_سان_جيرمان ينتزع فوزا ثمينا من عقر دار خصمه الازلي #مارسيليا بفضل هدفي مبابي ودراكسلر #AllezParis #OMPSG #مارسيليا_باريس	['PSG_arab']
['2018-10-28 23:11:57+00:00	برشلونه اثبت انه فريق كبير بوجود ميسي ومن عدمه فتره اصابته صعبه وغيرت الكثير لكن ما انهار الفريق مثل ماصار مع بعض الفرق اللي خسرت نجومها	['mihh_95']
['2018-10-28 23:11:57+00:00	#برشلونه_ريال_مدريد	['alkooon888']
['2018-10-28 23:11:57+00:00	#برشلونه_ريال_مدريد مع الدون وميسي : 5-0 مع الدون بدون ميسي :4-0 مع الدون و ميسي : 3-0 بدون الدون و ميسي : 5-1 وين المشكله	['alaser4']
['2018-10-28 23:11:57+00:00	اجمل وصف سمعته ب الامس برشلونه في الملعب كان ١١ ميسي #برشلونه_ريال_مدريد	['fcbarcelona_200']
['2018-10-28 23:11:57+00:00	سيبه يا كريستيانو يعتمد علي نفسه #الكلاسيكو #ElClásico #ForçaBarça #برشلونه_ريال_مدريد	['hobaaa_magdy']
